"ID","host_id","price_dollars","latitude","longitude","dist_stephansdom_km","dist_schonbrunn_km","dist_train_station_km","neighbourhood","room_type","accomodates","bathrooms","beds","cleaning_service","air_conditioning","self_checkin","host_acceptance_rate","host_listings_count","number_of_reviews","apt_age_days","review_scores_rating","reviews_per_month"
58433,5874520,80,48.2022,16.37227,0.66,5.26,1.89,"Innere Stadt","Entire home/apt",1,1,1,"0","0","0",0.93,84,22,3535,4.82,0.19
93528,6131482,230,48.1997,16.35605,1.6,4.03,2.07,"Mariahilf","Entire home/apt",4,2,3,"0","0","1",0.5,1,52,3448,4.92,0.45
16006,8885198,88,48.19777,16.39774,2.12,6.97,2.26,"Landstraße","Entire home/apt",4,1,2,"0","0","0",0.29,5,71,3969,4.89,0.54
93679,8885198,85,48.19634,16.39922,2.3,7.06,2.26,"Landstraße","Entire home/apt",6,1,6,"0","0","0",0.29,5,180,3975,4.85,1.36
65991,1137320,149,48.22714,16.37034,2.13,6.57,4.66,"Brigittenau","Entire home/apt",8,1,8,"0","0","1",1,3,59,3784,4.66,0.47
88966,8985755,99,48.2189025878906,16.4056720733643,2.66,8.25,4.43,"Leopoldstadt","Entire home/apt",5,1,2,"0","0","1",0.57,2,71,3905,4.43,0.55
76595,8997037,149,48.2039,16.38391,0.89,6.14,2.21,"Landstraße","Entire home/apt",4,1,2,"0","0","0",0.94,3,188,3735,4.86,1.51
70905,2813542,105,48.21821,16.40266,2.43,8.02,4.25,"Leopoldstadt","Entire home/apt",4,1,2,"0","0","0",0.99,2,145,3922,4.94,1.11
88714,9158703,219,48.2111,16.36753,0.56,5.34,2.91,"Innere Stadt","Entire home/apt",2,2,1,"0","0","1",0.92,23,8,758,5,0.32
56467,1441217,67,48.19418,16.3501,2.33,3.43,2.01,"Mariahilf","Entire home/apt",2,1,1,"0","0","1",0.72,6,260,4138,4.64,1.88
11203,540246,119,48.20524,16.33146,3.14,2.8,3.83,"Ottakring","Entire home/apt",4,1,1,"0","0","1",0.92,20,152,4113,4.53,1.11
63271,1027932,107,48.18546,16.32639,4.31,1.6,3.5,"Rudolfsheim-Fünfhaus","Entire home/apt",3,1,3,"0","0","1",1,1,609,4105,4.63,4.45
34110,540246,129,48.20548,16.33121,3.16,2.81,3.87,"Ottakring","Entire home/apt",4,1,2,"0","0","1",0.92,20,164,4120,4.41,1.19
85454,6571299,150,48.1949,16.3678,1.53,4.73,1.16,"Wieden","Entire home/apt",6,1,3,"0","0","0",0.95,4,138,4098,4.88,1.01
53693,1996189,180,48.20397,16.37036,0.52,5.19,2.09,"Innere Stadt","Entire home/apt",2,1,1,"0","0","1",0.97,6,51,3388,4.88,0.45
13983,1482356,57,48.23679,16.37729,3.2,7.68,5.74,"Brigittenau","Entire home/apt",4,1,3,"1","0","1",0.46,6,166,3779,4.63,1.32
17879,13933819,115,48.26776,16.45525,8.98,14.28,10.99,"Floridsdorf","Entire home/apt",3,1,1,"0","0","1",0.6,3,17,3644,4.82,0.14
67721,13980596,52,48.19584,16.35354,2.02,3.72,1.9,"Mariahilf","Entire home/apt",3,1,2,"0","0","1",0.96,3,324,3791,4.75,2.56
32118,14070533,115,48.2085037231445,16.3708820343018,0.21,5.43,2.59,"Innere Stadt","Entire home/apt",4,2,0,"0","0","1",0.94,51,116,3802,4.84,0.92
96408,9165185,52,48.20661,16.38681,0.99,6.44,2.57,"Landstraße","Entire home/apt",2,1,2,"0","1","0",0.63,2,52,3428,4.98,0.46
62522,9180501,40,48.20843,16.30554,5.05,2.36,5.67,"Ottakring","Entire home/apt",4,1,5,"0","0","0",1,1,4,3546,4.75,0.03
63917,9158703,150,48.19284,16.34413,2.77,2.97,2.34,"Mariahilf","Entire home/apt",2,2,1,"0","0","1",0.92,23,12,3056,5,0.12
34521,8304668,128,48.1927,16.3879,2.01,6.18,1.34,"Landstraße","Entire home/apt",2,1,1,"0","0","0",1,6,493,3987,4.76,3.71
16332,9341868,85,48.22108,16.32121,4.14,3.95,5.56,"Hernals","Entire home/apt",4,2,2,"0","0","0",0.67,1,13,2839,4.92,0.14
78429,14070533,90,48.2139668461806,16.3496386362035,1.89,4.45,3.65,"Josefstadt","Entire home/apt",2,1,1,"0","0","1",0.94,51,15,3781,4.53,0.12
99418,14092467,109,48.22159,16.38686,1.79,7.17,4.16,"Leopoldstadt","Entire home/apt",5,2,6,"0","0","0",0.16,1,18,3797,4.56,0.14
65736,14100054,115,48.19406,16.3343,3.31,2.3,3.08,"Rudolfsheim-Fünfhaus","Entire home/apt",3,1,2,"0","0","1",1,5,7,1120,5,0.19
29954,13933819,99,48.25772,16.40926,6.12,11,8.48,"Floridsdorf","Entire home/apt",2,1,2,"0","0","1",0.6,3,10,3173,5,0.09
65367,175131,224,48.18438,16.3271,4.34,1.67,3.45,"Rudolfsheim-Fünfhaus","Entire home/apt",6,2,4,"0","1","1",0.88,16,151,3727,4.84,1.22
57817,14216524,139,48.20825,16.35382,1.47,4.31,2.95,"Josefstadt","Entire home/apt",6,2,4,"0","0","0",0.99,7,109,3756,4.67,0.87
24416,1482356,53,48.23586,16.37924,3.12,7.71,5.64,"Brigittenau","Entire home/apt",3,1,2,"1","0","1",0.46,6,194,3797,4.61,1.53
59285,4331202,307,48.20283,16.36861,0.69,5.02,1.99,"Innere Stadt","Entire home/apt",7,2,3,"0","1","1",1,72,33,3399,4.73,0.29
35243,1482356,53,48.23608,16.37897,3.14,7.72,5.66,"Brigittenau","Entire home/apt",3,1,2,"1","0","1",0.46,6,173,3790,4.65,1.37
15595,9383500,98,48.20592,16.34529,2.11,3.64,3.11,"Neubau","Entire home/apt",4,2,1,"0","0","1",1,4,200,3786,4.87,1.58
50275,4644084,100,48.1971966564229,16.4041266842202,2.56,7.43,2.62,"Landstraße","Entire home/apt",2,1,1,"0","0","0",0.75,1,2,281,5,0.21
70100,4042594,53,48.18782,16.34566,3.06,3.02,2.09,"Margareten","Private room",2,4,1,"1","0","1",0.87,18,95,4087,4.8,0.7
47166,4610837,120,48.22513,16.38767,2.16,7.44,4.55,"Leopoldstadt","Entire home/apt",6,2,2,"1","0","0",0,1,9,4033,4.44,0.07
79231,3548611,275,48.21426,16.28882,6.32,3.23,7.06,"Ottakring","Entire home/apt",8,5,4,"0","0","0",0.88,2,32,4044,4.94,0.24
32973,6958146,80,48.195,16.36537,1.58,4.56,1.24,"Wieden","Entire home/apt",5,2,4,"0","1","0",0.91,3,295,4053,4.87,2.18
62850,7121581,83,48.197,16.38322,1.42,5.9,1.49,"Landstraße","Entire home/apt",2,2,1,"0","0","0",1,1,378,3965,4.8,2.86
14912,7345513,130,48.19879,16.37874,1.1,5.62,1.55,"Landstraße","Entire home/apt",4,2,4,"0","1","0",1,1,242,3999,4.85,1.82
20300,13397272,120,48.19271,16.35261,2.31,3.58,1.76,"Mariahilf","Entire home/apt",4,1,6,"0","0","0",0,1,34,3622,4.68,0.28
86907,14461625,45,48.21894,16.40215,2.43,8.02,4.3,"Leopoldstadt","Entire home/apt",3,1,2,"0","0","0",0,1,108,3782,4.65,0.86
28546,1482356,53,48.2354,16.37855,3.06,7.64,5.59,"Brigittenau","Entire home/apt",3,1,2,"1","0","1",0.46,6,146,3786,4.65,1.16
88773,8885198,88,48.19627,16.39918,2.31,7.05,2.25,"Landstraße","Entire home/apt",4,1,4,"0","0","0",0.29,5,22,3695,4.82,0.18
39369,14706508,45,48.22438,16.36432,1.94,6.03,4.4,"Alsergrund","Private room",1,1,1,"0","0","0",1,1,128,2686,4.91,1.43
56842,3287016,175,48.19781,16.35307,1.9,3.75,2.07,"Mariahilf","Entire home/apt",4,2,3,"0","1","0",0.99,2,286,3802,4.9,2.26
68101,9556855,186,48.2153,16.35565,1.55,4.88,3.6,"Alsergrund","Entire home/apt",2,1,1,"0","0","1",0.54,8,30,3903,4.9,0.23
46085,8060786,62,48.21002,16.34094,2.43,3.68,3.67,"Josefstadt","Entire home/apt",4,1,1,"0","1","0",1,3,143,3201,4.87,1.34
86722,3287016,178,48.21619,16.37602,0.92,6.17,3.44,"Leopoldstadt","Entire home/apt",4,2,4,"0","0","0",0.99,2,296,3838,4.94,2.31
92170,9806374,242,48.20532,16.37637,0.37,5.66,2.24,"Innere Stadt","Entire home/apt",5,1,3,"0","0","1",0.8,1,14,3931,4.85,0.11
19181,9719601,108,48.20207,16.34416,2.28,3.34,2.87,"Neubau","Entire home/apt",4,2,2,"0","0","1",1,14,419,3938,4.97,3.19
81847,9922760,60,48.19463,16.33651,3.13,2.48,2.94,"Rudolfsheim-Fünfhaus","Entire home/apt",2,2,1,"0","0","0",1,2,172,3939,4.8,1.31
98851,2262994,82,48.19864,16.33727,2.89,2.71,3.08,"Rudolfsheim-Fünfhaus","Entire home/apt",8,1,2,"0","0","0",0.95,2,819,3917,4.85,6.27
92584,7345788,147,48.20961,16.32874,3.33,3.05,4.29,"Ottakring","Entire home/apt",9,2,9,"0","0","0",0.97,10,236,3909,4.8,1.81
66518,974784,50,48.22707,16.44955,6.01,11.59,7.3,"Donaustadt","Private room",2,1,1,"0","0","0",0.74,2,121,4068,4.64,0.89
34670,1280395,210,48.19269,16.34431,2.77,2.98,2.33,"Mariahilf","Entire home/apt",5,3,3,"0","0","1",0.54,3,21,1871,5,0.34
44133,3125186,127,48.18785,16.39025,2.57,6.32,1.26,"Landstraße","Entire home/apt",7,2,5,"0","0","0",0.48,2,87,4005,4.44,0.65
35195,2150005,64,48.19196,16.38874,2.11,6.23,1.34,"Landstraße","Entire home/apt",4,1,1,"0","0","1",1,4,301,3916,4.8,2.31
75777,7490377,120,48.22493,16.35047,2.54,5.38,4.73,"Alsergrund","Entire home/apt",2,2,1,"0","1","0",0.31,1,54,3985,4.71,0.41
17070,4331202,350,48.20417,16.37112,0.47,5.25,2.11,"Innere Stadt","Entire home/apt",6,3,2,"0","1","1",1,72,71,3708,4.63,0.57
50159,4331202,378,48.20448,16.37096,0.45,5.25,2.15,"Innere Stadt","Entire home/apt",6,3,3,"0","1","1",1,72,46,3525,4.7,0.39
11497,14070533,80,48.2162,16.35533,1.63,4.93,3.7,"Alsergrund","Entire home/apt",2,1,1,"0","0","1",0.94,51,4,3735,5,0.03
67336,2991966,83,48.21029,16.37378,0.25,5.71,2.78,"Innere Stadt","Private room",2,1,1,"0","0","0",1,1,500,3778,4.63,3.97
70586,14952347,96,48.18416,16.32782,4.31,1.73,3.4,"Rudolfsheim-Fünfhaus","Entire home/apt",2,1,2,"0","1","1",1,8,269,3707,4.77,2.18
30697,5634518,123,48.20666,16.34717,1.97,3.8,3.08,"Neubau","Entire home/apt",4,1,2,"0","0","1",1,4,321,3760,4.85,2.56
75614,10343313,41,48.22325,16.38684,1.95,7.27,4.34,"Leopoldstadt","Private room",1,1,1,"1","0","0",0.8,1,179,3771,4.89,1.42
19722,15185027,99,48.25378,16.41473,5.92,10.99,8.2,"Floridsdorf","Entire home/apt",3,1,1,"0","0","0",0.5,3,3,724,4,0.12
44598,9991820,48,48.18979,16.26794,8.09,2.76,7.85,"Hietzing","Entire home/apt",1,1,1,"0","0","1",1,4,72,2532,4.72,0.85
14517,5874520,60,48.17441,16.39774,4.15,7.02,2.16,"Simmering","Entire home/apt",3,1,4,"0","0","0",0.93,84,14,3786,4.43,0.11
72169,5874520,60,48.17432,16.39787,4.16,7.03,2.17,"Simmering","Entire home/apt",3,1,0,"0","0","0",0.93,84,23,3677,4.13,0.19
91881,5874520,70,48.21928,16.37578,1.26,6.34,3.79,"Leopoldstadt","Entire home/apt",2,1,1,"0","0","0",0.93,84,13,3906,4.23,0.1
14694,5874520,100,48.2175,16.37553,1.06,6.22,3.59,"Leopoldstadt","Entire home/apt",2,1,1,"0","0","0",0.93,84,12,3904,4.58,0.09
42101,9556855,240,48.19968,16.36068,1.34,4.35,1.87,"Mariahilf","Entire home/apt",4,2,2,"0","0","1",0.54,8,27,3924,4.89,0.21
88888,7770370,108,48.19134,16.34847,2.63,3.26,1.98,"Mariahilf","Entire home/apt",4,2,2,"0","0","1",0.78,8,73,4055,4.77,0.54
91024,5691795,200,48.21161,16.37228,0.4,5.68,2.93,"Innere Stadt","Entire home/apt",4,1,2,"0","1","0",0.98,3,302,4037,4.79,2.24
84983,404149,100,48.22023,16.38979,1.81,7.28,4.07,"Leopoldstadt","Entire home/apt",2,1,1,"0","0","0",0.33,1,14,3900,4.86,0.11
63288,7815776,90,48.18482,16.35162,3.06,3.47,1.63,"Margareten","Entire home/apt",3,1,2,"0","0","0",0,1,18,4009,4.61,0.13
26435,8031874,79,48.21746,16.36043,1.43,5.31,3.71,"Alsergrund","Private room",2,2,1,"0","1","1",0.99,3,475,3653,4.69,3.9
36690,8063607,120,48.2113,16.39191,1.4,6.98,3.2,"Landstraße","Entire home/apt",4,1,3,"0","0","1",0.8,1,341,3595,4.72,2.85
63704,2418146,267,48.22875,16.37405,2.3,6.89,4.84,"Brigittenau","Entire home/apt",10,4,9,"1","0","0",0.99,17,168,3660,4.88,1.38
52886,8724341,70,48.18127,16.31902,5.03,1.23,4.07,"Meidling","Entire home/apt",4,1,4,"1","0","1",0.98,1,338,3918,4.83,2.59
40236,2737046,110,48.20458,16.39128,1.37,6.68,2.51,"Landstraße","Entire home/apt",2,1,1,"1","0","1",1,2,95,3905,4.84,0.73
76765,9718470,90,48.21537,16.37546,0.82,6.09,3.35,"Leopoldstadt","Entire home/apt",2,1,1,"0","0","1",0.94,2,549,3875,4.81,4.25
45555,9556855,179,48.21532,16.35765,1.43,5,3.55,"Alsergrund","Entire home/apt",2,1,1,"0","0","1",0.54,8,16,3175,4.94,0.15
42075,1547126,291,48.20162,16.36335,1.05,4.61,1.97,"Mariahilf","Entire home/apt",4,1,1,"0","0","1",0.99,55,300,3937,4.86,2.29
36714,421075,63,48.20038,16.33292,3.14,2.53,3.45,"Rudolfsheim-Fünfhaus","Entire home/apt",4,1,2,"0","0","1",0.98,2,27,3681,4.48,0.22
28387,15392781,70,48.25726,16.40695,6,10.85,8.38,"Floridsdorf","Entire home/apt",2,1,1,"0","0","0",0.88,2,76,3735,4.79,0.61
92525,14070533,80,48.21605,16.34928,2.01,4.59,3.87,"Alsergrund","Entire home/apt",2,1,1,"0","0","1",0.94,51,16,3730,4.81,0.13
33976,15534485,107,48.20356,16.31277,4.54,1.9,4.95,"Rudolfsheim-Fünfhaus","Entire home/apt",6,1,3,"0","0","0",0.35,1,182,3217,4.57,1.7
78615,15630179,147,48.19678,16.35916,1.65,4.15,1.67,"Margareten","Entire home/apt",4,1,2,"0","0","0",1,1,57,3705,4.63,0.46
73480,9469087,51,48.23106,16.38727,2.75,7.81,5.19,"Brigittenau","Entire home/apt",2,1,1,"0","0","0",0.95,1,186,3328,4.73,1.68
41314,9556855,170,48.19881,16.35876,1.51,4.19,1.87,"Mariahilf","Entire home/apt",2,1,1,"0","0","1",0.54,8,33,3909,4.85,0.25
53754,3564972,61,48.1951,16.34936,2.31,3.4,2.11,"Mariahilf","Entire home/apt",4,2,2,"0","0","1",1,7,733,3930,4.65,5.6
55554,8150154,59,48.17841,16.33495,4.37,2.43,2.97,"Meidling","Entire home/apt",2,2,4,"0","0","1",1,1,49,3410,4.35,0.43
67942,8237729,60,48.22486,16.38247,1.98,7.1,4.45,"Leopoldstadt","Private room",1,2,2,"0","0","0",1,2,32,3916,4.75,0.25
84658,3049637,48,48.19177,16.36703,1.88,4.63,0.87,"Wieden","Entire home/apt",3,1,1,"0","0","1",1,6,209,3177,4.71,1.97
83798,3049637,40,48.19284,16.36614,1.78,4.58,1.01,"Wieden","Entire home/apt",2,1,1,"0","0","1",1,6,345,4026,4.7,2.57
30399,8238054,75,48.19948,16.34033,2.65,2.95,2.93,"Neubau","Entire home/apt",2,1,1,"0","0","0",0.5,1,57,4027,5,0.42
14971,5874520,60,48.21923,16.37512,1.24,6.3,3.78,"Leopoldstadt","Entire home/apt",1,1,2,"0","0","0",0.93,84,9,4000,4.22,0.07
79044,19110148,76,48.20274,16.34403,2.27,3.37,2.93,"Neubau","Private room",2,1,1,"0","0","0",0.96,1,346,3650,4.96,2.84
47491,19369988,75,48.18413,16.32169,4.68,1.29,3.85,"Meidling","Entire home/apt",3,1,4,"0","0","0",0.88,10,45,3279,4.76,0.41
16372,146196,97,48.20611,16.3484,1.88,3.84,2.98,"Neubau","Entire home/apt",6,1,2,"0","0","1",0.7,3,278,3916,4.63,2.13
83395,5874520,70,48.17415,16.39768,4.17,7.03,2.17,"Simmering","Entire home/apt",4,2,4,"0","0","0",0.93,84,21,3541,4.52,0.18
92755,5874520,65,48.21588,16.36321,1.16,5.36,3.49,"Alsergrund","Entire home/apt",1,1,1,"0","0","0",0.93,84,11,3239,4.64,0.1
10601,19950321,89,48.19442,16.34195,2.8,2.85,2.56,"Mariahilf","Entire home/apt",3,1,2,"0","1","0",0.67,1,5,3176,4.6,0.05
84058,8031874,79,48.21751,16.36155,1.38,5.38,3.7,"Alsergrund","Private room",2,2,1,"0","1","1",0.99,3,452,3646,4.6,3.72
57605,14070533,519,48.208838610147,16.3699658773289,0.28,5.38,2.64,"Innere Stadt","Entire home/apt",6,4,3,"0","1","1",0.94,51,69,3590,4.97,0.58
38576,20116467,43,48.24049,16.45425,6.98,12.54,8.57,"Donaustadt","Private room",2,1,1,"0","1","0",1,4,34,3644,4.56,0.28
17876,15717058,128,48.20736,16.35242,1.57,4.17,2.92,"Josefstadt","Entire home/apt",4,1,2,"0","0","0",1,6,266,3705,4.86,2.15
68262,15799495,75,48.2382796905582,16.3680373964896,3.38,7.35,5.91,"Brigittenau","Entire home/apt",4,1,4,"0","0","1",1,3,4,319,5,0.38
27748,4053187,225,48.20642,16.35067,1.71,4,2.9,"Josefstadt","Entire home/apt",10,3,10,"0","0","1",1,5,31,3272,4.77,0.28
17487,16034253,80,48.18937,16.35938,2.33,4.04,1.15,"Margareten","Entire home/apt",4,1,2,"0","0","0",0,1,205,3646,4.62,1.69
86661,2418146,84,48.22875,16.37405,2.3,6.89,4.84,"Brigittenau","Entire home/apt",4,2,2,"0","0","0",0.99,17,142,3718,4.82,1.15
55429,16149154,80,48.2318,16.3639,2.73,6.6,5.22,"Brigittenau","Entire home/apt",2,1,1,"0","0","1",0.86,1,162,3715,4.81,1.31
19738,10423435,199,48.20277,16.37144,0.61,5.22,1.95,"Innere Stadt","Entire home/apt",3,1,1,"0","0","1",0.86,2,311,3923,4.88,2.38
71774,5874520,60,48.2174,16.37641,1.06,6.27,3.58,"Leopoldstadt","Entire home/apt",3,1,2,"0","0","0",0.93,84,27,3556,4.59,0.23
29511,3564972,60,48.19531,16.35138,2.18,3.55,1.99,"Mariahilf","Entire home/apt",4,2,2,"0","0","1",1,7,669,3907,4.79,5.14
90142,3564972,54,48.19492,16.34994,2.29,3.44,2.06,"Mariahilf","Entire home/apt",4,2,2,"0","0","1",1,7,690,3923,4.75,5.28
59587,9158703,123,48.21486,16.36322,1.08,5.3,3.38,"Innere Stadt","Entire home/apt",2,2,1,"0","0","1",0.92,23,7,2175,4.86,0.1
59752,6571299,90,48.19369,16.35622,2.06,3.87,1.6,"Margareten","Entire home/apt",4,1,0,"0","0","0",0.95,4,31,3476,4.81,0.27
62291,6571299,90,48.19352,16.35611,2.08,3.85,1.59,"Margareten","Entire home/apt",4,1,2,"0","0","0",0.95,4,70,3476,4.84,0.6
48244,15717058,128,48.20828,16.35144,1.64,4.16,3.04,"Josefstadt","Entire home/apt",4,1,1,"0","0","0",1,6,356,3733,4.86,2.86
14681,16263208,102,48.23042,16.34858,3.1,5.79,5.35,"Währing","Entire home/apt",7,1,2,"0","0","0",0.94,1,40,3536,4.95,0.34
78956,14952347,138,48.18411,16.32738,4.34,1.7,3.43,"Rudolfsheim-Fünfhaus","Entire home/apt",4,1,3,"0","1","1",1,8,252,3713,4.77,2.04
47764,14216524,314,48.21055,16.35534,1.38,4.54,3.12,"Josefstadt","Entire home/apt",12,3,7,"0","0","1",0.99,7,293,3712,4.7,2.37
44826,14952347,369,48.18416,16.32782,4.31,1.73,3.4,"Rudolfsheim-Fünfhaus","Entire home/apt",8,2,4,"0","1","1",1,8,31,3357,4.81,0.28
96478,2032537,80,48.19502,16.34972,2.29,3.43,2.08,"Mariahilf","Entire home/apt",2,1,1,"0","0","1",0.97,6,387,3734,4.92,3.11
12747,2418146,98,48.22852,16.37418,2.27,6.88,4.81,"Brigittenau","Entire home/apt",6,1,3,"0","0","0",0.99,17,120,3736,4.73,0.96
66137,9165185,62,48.2064599796546,16.3903486610835,1.25,6.68,2.66,"Landstraße","Entire home/apt",2,1,1,"0","0","0",0.63,2,58,3634,4.91,0.48
54858,20321724,75,48.19131,16.35493,2.32,3.73,1.54,"Margareten","Entire home/apt",4,1,1,"0","0","0",0.97,2,104,3638,4.67,0.86
61441,14070533,149,48.2087498626045,16.3697228515265,0.3,5.36,2.63,"Innere Stadt","Entire home/apt",2,1,2,"0","1","1",0.94,51,101,3658,4.83,0.83
88911,14070533,110,48.2086587159959,16.3698378131815,0.29,5.36,2.62,"Innere Stadt","Entire home/apt",3,1,1,"0","1","1",0.94,51,110,3588,4.8,0.92
85935,27775775,72,48.22509,16.36306,2.05,6.02,4.5,"Alsergrund","Entire home/apt",4,1,2,"0","0","1",0.99,109,75,3581,4.95,0.63
67222,3548611,200,48.21587,16.28903,6.33,3.4,7.13,"Ottakring","Entire home/apt",4,3,2,"0","0","0",0.88,2,6,736,5,0.24
77088,1820023,220,48.21514,16.38477,1.14,6.68,3.42,"Leopoldstadt","Entire home/apt",5,1,7,"1","1","1",1,1,245,3450,4.78,2.13
37364,20637302,99,48.22454,16.3569,2.21,5.66,4.54,"Alsergrund","Entire home/apt",2,1,2,"1","1","0",0,1,3,3322,5,0.03
86140,10499263,91,48.19917,16.33522,3.01,2.6,3.24,"Rudolfsheim-Fünfhaus","Entire home/apt",2,1,1,"0","0","0",1,1,348,3798,4.92,2.75
29926,10653689,83,48.1844,16.29671,6.28,0.69,5.7,"Hietzing","Entire home/apt",2,1,1,"0","0","0",1,2,179,3791,4.94,1.42
20215,1651453,92,48.19849,16.33423,3.11,2.5,3.27,"Rudolfsheim-Fünfhaus","Entire home/apt",2,1,1,"0","0","0",0.95,2,303,3832,4.99,2.37
12881,20693406,88,48.22527,16.3867,2.14,7.39,4.55,"Leopoldstadt","Entire home/apt",4,1,2,"0","0","0",0.99,2,350,3652,4.83,2.88
14014,14415540,120,48.17481,16.42493,5.31,9,3.98,"Simmering","Entire home/apt",7,2,8,"0","0","0",0.86,5,2,3217,4.5,0.02
37912,14415540,55,48.17487,16.4249,5.3,9,3.97,"Simmering","Entire home/apt",4,1,4,"0","0","0",0.86,5,85,3557,4.75,0.72
39464,341923,80,48.24695,16.34939,4.68,7.41,7.09,"Döbling","Entire home/apt",2,1,1,"0","0","0",1,1,10,3644,4.7,0.08
17656,20885116,103,48.2002,16.35843,1.43,4.22,2.01,"Mariahilf","Entire home/apt",5,1,4,"0","0","0",0.57,1,65,3640,4.75,0.54
41350,9556855,230,48.19891,16.35877,1.5,4.19,1.88,"Mariahilf","Entire home/apt",4,2,2,"0","0","1",0.54,8,13,3540,4.54,0.11
78552,1493785,94,48.1826,16.38085,2.88,5.65,0.61,"Favoriten","Entire home/apt",4,2,2,"0","0","1",1,46,61,3539,4.64,0.52
93191,21094982,159,48.19388,16.39638,2.31,6.82,1.94,"Landstraße","Entire home/apt",4,1,3,"0","0","0",1,1,179,3292,4.78,1.63
52154,3049637,51,48.19117,16.36727,1.94,4.64,0.81,"Wieden","Entire home/apt",3,1,3,"0","0","1",1,6,239,3705,4.77,1.94
75994,13224391,180,48.225563,16.329561,3.8,4.63,5.54,"Hernals","Entire home/apt",8,3,5,"0","1","0",1,1,251,3720,4.94,2.02
24665,3769294,53,48.20196,16.34411,2.29,3.33,2.87,"Neubau","Private room",2,2,1,"0","0","0",1,3,547,3728,4.8,4.4
36225,16943315,130,48.17859,16.37859,3.3,5.54,0.83,"Favoriten","Entire home/apt",4,1,2,"0","0","1",0.93,1,212,3705,4.62,1.72
64370,7314075,113,48.2162,16.33743,2.83,4.02,4.36,"Hernals","Entire home/apt",4,1,2,"0","0","1",0.98,1,251,3694,4.82,2.04
82667,10689923,57,48.21054,16.38834,1.12,6.7,3.01,"Landstraße","Private room",2,2,1,"0","0","0",1,1,81,3905,4.65,0.62
48919,2363018,55,48.21172,16.34999,1.8,4.31,3.42,"Josefstadt","Private room",2,1,1,"0","0","0",0,2,326,3816,4.86,2.56
29359,26639801,67,48.20386,16.39336,1.54,6.81,2.53,"Landstraße","Entire home/apt",2,1,1,"0","0","1",1,5,783,3906,4.84,6.01
32343,809077,90,48.1946449279785,16.3595561981201,1.82,4.13,1.48,"Margareten","Entire home/apt",7,3,4,"0","0","1",0.99,11,250,3793,4.75,1.98
52038,8681803,48,48.16948,16.28169,8.05,2.62,7.04,"Hietzing","Entire home/apt",4,1,2,"0","0","0",1,2,171,3698,4.53,1.39
93835,988420,55,48.20654,16.39074,1.28,6.71,2.68,"Landstraße","Private room",2,1,2,"0","0","0",0.87,1,103,3699,4.87,0.84
61952,9158703,140,48.19193,16.34502,2.78,3.01,2.25,"Mariahilf","Entire home/apt",2,2,1,"0","0","1",0.92,23,8,3208,5,0.07
96413,9158703,400,48.21518,16.37098,0.81,5.79,3.33,"Innere Stadt","Entire home/apt",4,3,2,"0","0","1",0.92,23,26,3092,4.77,0.25
46384,9158703,160,48.19237,16.35227,2.36,3.55,1.77,"Mariahilf","Entire home/apt",2,2,1,"0","0","1",0.92,23,13,3023,4.85,0.13
84074,14415540,66,48.17487,16.4249,5.3,9,3.97,"Simmering","Entire home/apt",7,1,4,"0","0","0",0.86,5,45,3586,4.62,0.38
46670,305673,134,48.21492,16.37697,0.8,6.16,3.31,"Leopoldstadt","Entire home/apt",6,1,2,"0","0","1",0.99,6,20,3644,4.4,0.16
39342,14070533,110,48.2261161804199,16.3560028076172,2.39,5.74,4.73,"Alsergrund","Entire home/apt",4,1,2,"0","0","0",0.94,51,1,3435,3,0.01
57158,2385721,52,48.19983,16.38704,1.35,6.24,1.9,"Landstraße","Private room",1,1,1,"0","0","0",0.46,1,57,3636,4.84,0.47
44161,8062107,66,48.18345,16.34181,3.61,2.76,2.37,"Meidling","Entire home/apt",5,1,5,"0","0","1",1,3,310,3627,4.86,2.56
80507,3765951,165,48.22251,16.36539,1.72,5.95,4.19,"Alsergrund","Entire home/apt",5,1,3,"0","0","1",0.98,3,183,3634,4.96,1.51
76395,2879103,79,48.19795,16.35745,1.64,4.07,1.85,"Mariahilf","Entire home/apt",3,1,1,"0","0","0",0,1,45,3884,4.84,0.35
75052,11030178,50,48.2259722972882,16.422832092113,4.15,9.74,5.81,"Donaustadt","Entire home/apt",2,1,1,"0","0","0",0.5,1,2,3782,4.5,0.02
93652,10702565,110,48.1877605974626,16.3523477688432,2.76,3.51,1.6,"Margareten","Entire home/apt",3,1,2,"0","0","1",1,1,41,620,4.83,1.98
91489,12030702,50,48.20072,16.39502,1.78,6.84,2.34,"Landstraße","Private room",2,1,1,"0","0","0",0,2,16,3650,4.94,0.13
86876,12030702,60,48.19992,16.3948,1.81,6.81,2.26,"Landstraße","Entire home/apt",4,1,2,"0","0","0",0,2,8,3670,4.25,0.07
34242,17545674,109,48.19932,16.39676,1.97,6.93,2.32,"Landstraße","Entire home/apt",2,1,1,"0","0","0",0.81,1,34,3365,4.88,0.3
84440,4708938,43,48.23455,16.43888,5.66,11.23,7.31,"Donaustadt","Entire home/apt",2,1,1,"0","0","1",0.43,1,28,3465,4.89,0.24
46828,14070533,99,48.2151031494141,16.3546657562256,1.61,4.81,3.6,"Alsergrund","Entire home/apt",4,1,2,"0","0","1",0.94,51,57,3616,4.84,0.47
